тип,балл,Параметры,Общая часть,Техническая часть,Бизнес часть
функция,2,"Интеграция с облачными billing-провайдерами (AWS, Azure, GCP)","Прямая интеграция с API облачных провайдеров для сбора детальных данных о расходах на облачные сервисы, включая лицензии, приобретённые через cloud marketplace. Интеграция обеспечивает актуальность данных об облачных затратах в SAM.","SAM-платформа подключается к billing API облачных провайдеров: AWS (Cost Explorer API, CUR — Cost and Usage Report), Azure (Cost Management + Billing API, Usage Details API), GCP (Cloud Billing API, BigQuery billing export). Собираемые данные: ежедневные/ежечасные расходы по сервисам, ресурсам, проектам и меткам; marketplace-лицензии (стороннее ПО, приобретённое через облачный маркетплейс); скидки (reserved instances, savings plans, committed use discounts); налоги и курсовые разницы. Данные нормализуются и агрегируются в единую финансовую модель.",Прямая интеграция с billing API исключает ручной импорт облачных отчётов и обеспечивает актуальность данных с задержкой не более 24 часов. Это даёт procurement и FinOps-командам достоверную картину облачных расходов в реальном времени и позволяет оперативно реагировать на аномалии.
функция,2,Распределение облачных затрат на ПО по проектам и командам,"Allocation облачных расходов на программное обеспечение (SaaS-подписки, marketplace-лицензии, лицензированные облачные сервисы) по организационным подразделениям, проектам или cost centers на основе тегов, меток или фактического использования.","SAM-платформа получает данные о затратах из облачных billing API и выполняет allocation: прямое распределение по тегам/меткам (tag-based), если ресурс имеет метку 'project: Alpha' — расходы относятся к проекту Alpha; proportional allocation для shared ресурсов (например, enterprise SaaS-подписка) пропорционально количеству назначенных пользователей из каждого подразделения; hierarchical allocation по оргструктуре (департамент ? команда ? проект). Результат — детализированный отчёт облачных затрат на ПО с drill-down по подразделениям.","Распределение облачных затрат создаёт прозрачность и ответственность: каждое подразделение видит реальную стоимость используемого облачного ПО. Это мотивирует на оптимизацию и позволяет реализовать chargeback/showback модели, повышая эффективность использования облачных ресурсов."
категория,3,Критерии (Оптимизация),"Категория охватывает способности системы оптимизировать портфель программного обеспечения — от корректировки количества лицензий (rightsizing) до рационализации дублирующих приложений и подготовки данных для переговоров с вендорами. Оптимизация — этап, на котором собранные данные об инвентаризации и использовании трансформируются в конкретные действия по снижению затрат и повышению эффективности.","Модуль оптимизации SAM-платформы анализирует effective license position, usage-метрики и лицензионные условия для формирования рекомендаций: rightsizing — корректировка количества лицензий на основе фактического consumption; рационализация — выявление функционально дублирующих приложений (например, три инструмента видеоконференций) с рекомендацией по консолидации; перераспределение — перемещение неиспользуемых лицензий между подразделениями; подготовка данных для переговоров — агрегация usage-данных, трендов роста и сравнительного анализа для формирования позиции при обсуждении renewal или нового контракта.","Оптимизация — основной источник ROI для SAM-инициатив. Типичная экономия от rightsizing и рационализации составляет 15-30% годового бюджета на ПО в первый год и 5-10% в последующие годы. Подготовленные данные для переговоров с вендорами дают организации существенное преимущество, позволяя обосновывать требования скидок и более выгодных условий на основе фактического использования, а не на заявленных потребностях."
функция,3,Rightsizing (сокращение/увеличение лицензий),Процесс корректировки количества приобретённых лицензий в соответствии с фактическим потреблением — сокращение избыточных и увеличение при дефиците. Rightsizing — ключевой механизм оптимизации затрат на ПО.,"SAM-платформа сравнивает effective license position с фактическим usage для каждого продукта и вендора. При выявлении избытка (пurchased > used) система рассчитывает количество лицензий, которые можно безопасно отозвать или не продлевать, с учётом сезонности и прогноза роста. При дефиците (purchased < used) рассчитывается необходимый объём дополнительных закупок. Рекомендации rightsizing визуализируются в дашбордах с привязкой к финансовому эффекту и классификацией риска действия (safe / moderate / risky).","Rightsizing даёт прямую экономию: каждая отозванная неиспользуемая лицензия — это сокращение затрат. В организации с 5000+ рабочих мест типичная экономия от rightsizing составляет 10-20% бюджета на desktop ПО и 15-30% на SaaS-подписках. Регулярный rightsizing также предотвращает накопление 'мертвого груза' лицензий, который возникает при автоматическом renewal без анализа использования."
функция,2,Рационализация портфеля (выявление дублирующих приложений),"Анализ функционального перекрытия между приложениями в портфеле организации с целью выявления дублирующих продуктов и формирования рекомендаций по консолидации. Примеры дублей: несколько инструментов видеоконференций, дублирующие антивирусы, параллельно используемые системы управления проектами.","SAM-платформа категоризирует приложения по функциональным областям (коммуникации, разработка, дизайн, аналитика, безопасность) и выявляет перекрытия: несколько продуктов в одной категории с похожим набором функций, продукты с низким adoption в присутствии альтернативы с высоким adoption. Для каждого кластера дублей формируется сравнительный анализ: количество пользователей, стоимость владения, функциональная зрелость, интеграционные связи. Рекомендация включает предпочтительный продукт для сохранения и план миграции.","Рационализация портфеля снижает сложность ИТ-ландшафта, совокупную стоимость владения и нагрузку на поддержку. Консолидация трёх инструментов видеоконференций в один даёт экономию на лицензиях, упрощает обучение пользователей и снижает требования к поддержке. Кроме того, меньший портфель упрощает vendor management и повышает закупочную мощность при концентрации объёмов."
функция,2,Перераспределение лицензий между подразделениями,"Механизм перемещения неиспользуемых или избыточных лицензий от одних подразделений к другим, где существует дефицит. Внутренний secondary market лицензий позволяет устранить локальный дисбаланс без дополнительных закупок.","SAM-платформа строит матрицу license supply/demand по подразделениям: где есть избыток (пurchased > used), где дефицит (purchased < used). При выявлении комплементарного дисбаланса (избыток в департаменте A, дефицит в департаменте B) система формирует рекомендацию по перераспределению с учётом лицензионных условий (разрешено ли reassignment между подразделениями, география, тип лицензии). Для некоторых вендоров (Microsoft с Software Assurance) перераспределение требует формального подтверждения.","Перераспределение лицензий — быстрый способ устранить локальный дефицит без затрат на новые закупки. Это особенно эффективно в больших организациях с децентрализованным бюджетированием, где департаменты не обмениваются информацией об избыточных лицензиях. Внутренняя 'торговля' лицензиями снижает совокупный TCO на 5-10%."
функция,1,Подготовка данных для переговоров с вендорами,"Агрегация и структурирование данных об использовании ПО, трендах consumption, effective license position и сравнительных метрик для формирования аргументированной позиции при переговорах с вендорами о renewal, новых контрактах или true-up.","SAM-платформа формирует negotiation package: история использования (тренды DAU/MAU, feature utilization), текущий ELP с projection на срок контракта, сравнительный анализ стоимости на пользователя (cost per user) по подразделениям, данные о неиспользуемых лицензиях с потенциальной экономией, анализ альтернативных продуктов и их стоимости (best alternative to a negotiated agreement). Данные экспортируются в формате, пригодном для презентации procurement-команде и вендорам.","Подготовленные данные — ключевое преимущество в переговорах с вендорами. Вместо эмоциональных аргументов procurement-команда оперирует фактами: '80% пользователей не используют Pro-функции', 'DAU снизился на 30% за год', 'неиспользуемые лицензии стоят X USD'. Это позволяет добиваться скидок 15-30% и более выгодных условий лицензирования."
категория,2,Критерии (ЖЦ ПО),"Категория охватывает управление полным жизненным циклом программного обеспечения — от закупки и развёртывания через эксплуатацию, обновления и управление доступом до утилизации и вывода из эксплуатации. Управление ЖЦ ПО обеспечивает непрерывный контроль над каждым программным активом на всех этапах его существования в организации.","SAM-платформа отслеживает этапы жизненного цикла ПО: procurement (связь с ERP для фиксации закупки), deployment (интеграция с deployment tools для фиксации установки), provisioning/deprovisioning (интеграция с IAM/ITSM для управления доступом), updates/patching (интеграция с patch management для контроля актуальности версий), renewal (отслеживание сроков подписок и контрактов), retirement (выявление неиспользуемого ПО и формирование заданий на деинсталляцию). Каждый этап фиксируется в истории актива с привязкой к датам, ответственным и артефактам.","Управление ЖЦ ПО предотвращает накопление неиспользуемого ПО, обеспечивает своевременное обновление (критично для безопасности) и даёт полную картину стоимости владения (TCO) каждого приложения. Организованный ЖЦ снижает риски использования устаревшего и неподдерживаемого ПО, упрощает аудиты и повышает прогнозируемость бюджета."
функция,2,Закупка и procurement,Интеграция SAM-процесса с закупками программного обеспечения — от заявки на закупку через согласование до фиксации приобретённых прав в системе. Procurement-данные становятся основой entitlement-учёта.,"SAM-платформа интегрируется с ERP (SAP, Oracle) и procurement-системами через API для импорта purchase orders, контрактов и лицензионных соглашений. Каждая закупка нормализуется: SKU продукта, количество, метрика лицензирования, срок действия, условия renewal, право на upgrade. Данные о закупке связываются с discovered installations для формирования effective license position. Интеграция с ITSM позволяет создавать procurement requests на основе выявленного дефицита.","Связь SAM с procurement предотвращает закупку ненужных лицензий и обеспечивает централизованный контроль за ИТ-затратами. Данные о закупках — юридическое подтверждение прав на ПО, необходимое при аудитах. Автоматизированная связь procurement ? SAM исключает двойной ввод данных и сокращает время между закупкой и отражением прав в системе."
функция,2,Развёртывание и конфигурация,"Отслеживание процесса установки и настройки программного обеспечения на целевых системах, включая фиксацию версии, редакции, конфигурационных параметров и соответствие лицензионным условиям.","SAM-платформа получает данные о deployment из систем управления развёртыванием (SCCM, Intune, Chef, Puppet, Ansible) или фиксирует факт установки через endpoint-агенты. Для каждой установки записываются: продукт, версия, редакция, компоненты, серийный номер/ключ активации (если применимо), хост, дата установки, ответственный. Данные о deployment связываются с procurement-записью для подтверждения права на установку.","Контроль развёртывания предотвращает установку неавторизованного ПО и обеспечивает compliance с лицензионными ограничениями (например, количество установок по retail-лицензии). Связь deployment-данных с procurement даёт уверенность, что каждая установка лицензирована."
функция,2,Управление доступом и identity (provisioning/deprovisioning),Связь управления лицензиями с жизненным циклом учётных записей пользователей — автоматическое предоставление доступа к ПО при приёме сотрудника и отзыв при увольнении. Provisioning/deprovisioning — критичный контрольный механизм для предотвращения 'висячих' лицензий.,"SAM-платформа интегрируется с IAM (Active Directory, Azure AD, Okta) и HR-системами (Workday, SAP SuccessFactors) для получения событий JML (joiner/mover/leaver). При событии joiner система автоматически назначает лицензии согласно ролевой модели; при mover — переназначает или корректирует набор лицензий; при leaver — отзывает все лицензии и фиксирует освобождение для повторного использования. Интеграция с ITSM позволяет создавать запросы на ручное provisioning для исключительных случаев.","Автоматизированное provisioning/deprovisioning устраняет один из главных источников лицензионных потерь — 'мертвые' лицензии уволенных сотрудников. В организации с высокой текучестью кадров эффект от автоматизации deprovisioning достигает 5-10% бюджета на ПО. Кроме того, своевременный отзыв доступа при увольнении — элемент информационной безопасности."
функция,1,Обновления и патчи,"Отслеживание актуальности версий установленного ПО, состояния патчей и соответствия политикам обновления. Функция связывает SAM с управлением уязвимостями и обеспечением безопасности.","SAM-платформа получает данные о версиях ПО из инвентаризации и сопоставляет их с реестром последних версий от вендоров, а также с базой данных уязвимостей (NVD, vendor security bulletins). Для продуктов с критическими уязвимостями формируются alerts с приоритетом на основе критичности актива из CMDB. Интеграция с patch management системами (SCCM, WSUS, Ivanti) позволяет отслеживать статус установки обновлений.","Контроль обновлений критичен для безопасности: устаревшее ПО — один из главных векторов атак. Связь SAM с vulnerability management позволяет приоритизировать обновления на основе критичности активов и реальной эксплуатации уязвимостей, оптимизируя усилия команды безопасности."
функция,2,Отслеживание renewal'ов и expiration dates,"Мониторинг сроков действия лицензий, подписок и контрактов с proactive уведомлениями о приближении даты renewal или expiration. Своевременное отслеживание предотвращает прерывание доступа к критичному ПО и даёт время для подготовки к переговорам.","SAM-платформа ведёт реестр всех лицензионных соглашений с атрибутами: дата начала, срок действия, условия renewal (auto-renew, opt-in, opt-out), notice period, цена renewal. Система рассчитывает количество дней до expiration и генерирует алерты при достижении пороговых значений (90/60/30 дней). Алерты маршрутизируются ответственным через ITSM или email с включением рекомендаций на основе usage-аналитики.","Просроченный renewal критичного ПО может привести к остановке бизнес-процессов или экстренным закупкам по завышенным ценам. Proactive отслеживание даёт procurement-команде 2-3 месяца на подготовку позиции, проведение тендера или переговоры, что существенно улучшает условия контракта."
функция,2,Утилизация и retirement,Управление выводом программного обеспечения из эксплуатации — от выявления неиспользуемого ПО до формирования заданий на деинсталляцию и подтверждения факта удаления. Retirement завершает жизненный цикл ПО и освобождает лицензии для повторного использования.,"SAM-платформа идентифицирует кандидатов на retirement на основе usage-метрик (отсутствие использования > 90/180 дней), достижения end-of-life статуса продукта или замены на альтернативу в рамках рационализации портфеля. Для каждого кандидата формируется retirement plan: проверка зависимостей (через CMDB), уведомление пользователей, создание задачи на деинсталляцию (через ITSM или deployment tools), контроль выполнения через повторное сканирование. Посля retirement лицензия освобождается в реестре entitlements.","Систематический retirement неиспользуемого ПО снижает затраты на поддержку, устраняет риски безопасности от неактуальных продуктов и освобождает лицензии для перераспределения. В крупных организациях пассивный реестр неиспользуемого ПО может достигать 20-30% портфеля, и его очистка даёт немедленную экономию."
категория,2,Критерии (Renewal management),"Категория охватывает proactive управление процессом продления лицензий и подписок — от автоматического отслеживания сроков до анализа использования перед принятием решения о renewal. Управление renewal'ами предотвращает прерывание доступа к ПО, даёт время для подготовки переговорной позиции и исключает автоматические renewal'ы без анализа целесообразности.","Renewal management включает: автоматический мониторинг сроков renewal для всех типов лицензий (subscription, maintenance, Software Assurance) с многоуровневыми алертами (90/60/30 дней); аналитический модуль, который перед renewal агрегирует usage-данные (last login, DAU/MAU, feature utilization) и рассчитывает рекомендуемый объём renewal с обоснованием; workflow согласования renewal через ITSM с маршрутизацией procurement, финансовых контролёров и ИТ-владельцев; интеграция с vendor portals для автоматического получения renewal quotes и сравнения с текущими условиями.","Автоматизированное управление renewal'ами исключает ситуации, когда критичные лицензии прерываются из-за просрочки, или когда организация автоматически продлевает подписки на неиспользуемое ПО. Подготовка к renewal на основе usage-данных даёт аргументы для снижения стоимости или изменения условий, что типично даёт экономию 10-20% на каждом renewal cycle."
функция,2,Автоматическое отслеживание сроков renewal,Автоматизированный мониторинг дат renewal для всех лицензий и подписок в портфеле с proactive уведомлениями ответственных лиц. Функция исключает зависимость от ручного учёта и календарей.,"SAM-платформа импортирует даты renewal из контрактов, лицензионных порталов вендоров и ERP. Для каждой лицензии рассчитывается countdown до renewal date. При достижении пороговых значений (настраиваемых — типично 90/60/30 дней) система генерирует алерты через email, ITSM или collaboration tools (Teams, Slack). Алерты содержат контекст: продукт, текущее количество лицензий, estimated cost, ссылку на usage-отчёт.","Автоматическое отслеживание предотвращает 'сюрпризы' renewal, которые часто приводят к экстренным закупкам по неоптимальным ценам. Proactive уведомления за 90 дней дают procurement-команде достаточно времени для подготовки позиции, согласования бюджета и проведения переговоров."
функция,2,Алерты за N дней до expiration,Настраиваемая система многоуровневых уведомлений о приближении срока expiration лицензий и подписок. Алерты обеспечивают proactive управление и дают время на принятие обоснованного решения.,"SAM-платформа поддерживает настраиваемые пороги алертов (30/60/90/180 дней до expiration) с разными каналами доставки и получателями в зависимости от срочности. Например: за 90 дней — email procurement-менеджеру; за 60 дней — задание в ITSM для анализа usage; за 30 дней — эскалация ИТ-директору с оценкой риска прерывания. Алерты интегрируются с SIEM для критичных систем, где expiration лицензии влияет на безопасность (например, антивирус, EDR).","Многоуровневые алерты создают 'буфер времени' для принятия решений и исключают ситуации аврального renewal. Они также обеспечивают continuity критичных сервисов, где прерывание лицензии означает остановку бизнес-процессов или потерю защиты."
функция,2,Анализ использования перед renewal,"Автоматизированная подготовка аналитического отчёта об использовании ПО перед принятием решения о renewal. Отчёт включает usage-метрики, effective license position, тренды и рекомендации по оптимальному объёму renewal.","Перед датой renewal SAM-платформа автоматически агрегирует: effective license position (количество purchased vs used), usage-метрики за период контракта (DAU/MAU, last login distribution, feature utilization), тренды роста/снижения использования, данные об уволенных сотрудниках с неотозванными лицензиями, projection consumption на следующий период. На основе анализа формируются рекомендации: renewal в текущем объёме, rightsizing (уменьшение/увеличение), migration на альтернативный продукт, отказ от renewal.",Анализ использования перед renewal — основа data-driven принятия решений. Вместо автоматического продления 'как есть' procurement-команда получает обоснованные рекомендации с финансовым эффектом. Типичный результат: сокращение 15-25% лицензий при renewal на основе фактического usage.
категория,2,Критерии (Автоматизация workflow),"Категория охватывает способности системы автоматизировать сквозные процессы SAM через интеграцию с HR, ITSM, procurement и IAM. Автоматизация workflow исключает ручной труд, снижает ошибки и обеспечивает оперативное реагирование на события жизненного цикла ПО — от приёма сотрудника до отзыва лицензий при увольнении.","Автоматизация workflow в SAM строится на интеграциях: с HR-системами для получения событий JML (joiner/mover/leaver) и автоматического provisioning/deprovisioning лицензий; с ITSM для создания запросов на закупку, assignment лицензий, retirement; с procurement/ERP для импорта контрактов и генерации purchase requisitions; с IAM для управления доступом на основе ролевой модели. Workflow engine позволяет настраивать бизнес-правила: при событии X выполнить действие Y при условии Z.","Автоматизация SAM-workflow снижает операционные затраты на управление лицензиями, исключает человеческие ошибки (например, забытый отзыв лицензий при увольнении) и обеспечивает real-time compliance. Организации с автоматизированным SAM сокращают трудозатраты на рутинные операции на 40-60% и повышают точность данных на 30-50%."
функция,2,Интеграция с HR-системами (onboarding/offboarding),"Интеграция SAM с HR-системами (Workday, SAP SuccessFactors, Oracle HCM) для автоматической обработки событий жизненного цикла сотрудников — onboarding (приём), offboarding (увольнение), перевод. Интеграция обеспечивает синхронизацию управления лицензиями с реальным состоянием персонала.","SAM-платформа подключается к HR-системе через API для получения событий JML (joiner/mover/leaver) в режиме near real-time. При событии joiner система определяет набор лицензий по ролевой модели (job role ? required software bundle) и инициирует provisioning через IAM или ITSM. При leaver — автоматически отзывает все лицензии, фиксирует освобождение в реестре и создаёт задачи на передачу данных. При mover — корректирует набор лицензий согласно новой роли.",HR-интеграция предотвращает два ключевых риска: отсутствие необходимого ПО у нового сотрудника (снижение productivity) и 'висячие' лицензии уволенных сотрудников (прямые финансовые потери). Автоматизация onboarding/offboarding сокращает время выдачи доступа с дней до минут и устраняет ручной контроль.
функция,2,Интеграция с ITSM для request fulfillment,"Связь SAM с ITSM-платформой (ServiceNow, Jira Service Management) для обработки запросов на ПО — от заявки пользователя до согласования, provisioning и фиксации в реестре. Интеграция обеспечивает управляемый и документируемый процесс получения лицензий.","SAM-платформа интегрируется с ITSM через REST API: создание заявок на закупку/выдачу ПО, маршрутизация согласования (руководитель, procurement, ИТ-владелец), автоматическое fulfillment при одобрении (provisioning через IAM), фиксация выданной лицензии в реестре с привязкой к пользователю. Service Catalog ITSM отображает доступные приложения с условиями предоставления, а workflow обеспечивает контроль за каждым этапом.","ITSM-интеграция создаёт единый управляемый канал запроса ПО, исключая 'теневые' закупки и самовольную установку. Это обеспечивает централизованный контроль, документируемость для аудитов и справедливое распределение лицензий на основе бизнес-потребностей, а не личных связей."
категория,2,Критерии (Интеграции),"Категория охватывает способности системы интегрироваться с ключевыми компонентами enterprise IT-ландшафта: SSO-провайдерами, ERP-системами, ITSM-платформами, финансовыми системами и Security/GRC-решениями. Качество интеграций определяет степень автоматизации SAM-процессов и полноту данных для принятия решений. Без интеграций SAM превращается в изолированный реестр, требующий постоянного ручного обновления.","Современные SAM-платформы предоставляют готовые коннекторы для интеграции: SSO-провайдеры (Okta, Azure AD, Ping Identity) — для обнаружения SaaS и управления доступом; ERP (SAP, Oracle, NetSuite) — для импорта контрактов и финансовых данных; ITSM (ServiceNow, Jira Service Management, BMC Remedy) — для request fulfillment и workflow automation; финансовые системы — для анализа расходов и chargeback; Security/GRC (Splunk, Qualys, ServiceNow GRC) — для корреляции с уязвимостями и compliance-отчётности. Интеграции реализуются через REST API, webhooks, преднастроенные коннекторы и ETL-процессы.","Интеграции превращают SAM из изолированного инструмента в централизованный хаб управления программными активами, связанный с операционными и финансовыми процессами. Каждая интеграция даёт измеримый эффект: HR-интеграция сокращает потери на 'висячих' лицензиях, ERP-интеграция обеспечивает актуальность entitlement-данных, ITSM-интеграция создаёт управляемый канал запроса ПО. Совокупный эффект — снижение TCO SAM на 30-50% за счёт автоматизации."
функция,2,"SSO-провайдеры (Okta, Azure AD)","Интеграция с Single Sign-On провайдерами для обнаружения SaaS-приложений, управления доступом пользователей и сбора usage-метрик (last login, частота аутентификации). SSO — ключевой источник данных для SaaS-управления.","SAM-платформа интегрируется с SSO-провайдерами через API: Okta (Okta API, System Log API), Azure AD (Microsoft Graph API), Ping Identity (PingDirectory API). Собираемые данные: список подключённых SaaS-приложений, назначенные пользователи, роли и группы доступа, журналы аутентификации (last login timestamp, IP-адрес, устройство). Данные используются для обнаружения shadow IT (приложения вне managed списка), выявления неактивных пользователей и расчёта DAU/MAU.","SSO-интеграция даёт централизованную видимость всех SaaS-приложений, к которым обращаются сотрудники. Это критично для управления shadow IT и обеспечения безопасности: каждое приложение вне managed списка — потенциальный вектор утечки данных. Кроме того, данные об аутентификации позволяют точно измерять использование SaaS для rightsizing подписок."
функция,2,"ERP-системы (SAP, Oracle)","Интеграция с корпоративными ERP-системами для импорта данных о закупках ПО, контрактах, оплатах и финансовых проводках. ERP — единственный достоверный источник права собственности на лицензии.","SAM-платформа интегрируется с ERP через API (SAP RFC/BAPI, Oracle REST API) или ETL-процессы для импорта: purchase orders и контракты на ПО, счета-фактуры и оплаты, инвентарные номера и финансовые метки, данные об амортизации. Импортированные данные нормализуются и сопоставляются с discovered installations для формирования effective license position. Двунаправленная интеграция позволяет SAM генерировать purchase requisitions при выявлении дефицита.","ERP-интеграция обеспечивает юридическую достоверность entitlement-данных — при аудите каждая лицензия может быть подтверждена контрактом и оплатой из ERP. Это исключает ситуации, когда SAM содержит 'потерянные' лицензии без документального подтверждения. Интеграция также даёт точную картину затрат на ПО, включая скрытые расходы (maintenance, support, professional services)."
функция,2,"ITSM-платформы (ServiceNow, Jira)","Интеграция SAM с ITSM-платформами для управления запросами на ПО, workflow automation и связи лицензий с инцидентами, изменениями и проблемами. ITSM — операционный слой, через который пользователи взаимодействуют с SAM-процессами.","SAM интегрируется с ITSM через REST API: ServiceNow (Table API, Import Set API) или Jira (REST API). Основные сценарии: Service Catalog в ITSM отображает доступные приложения с условиями предоставления; запросы на ПО создают tickets в ITSM с маршрутизацией согласования; при одобрении SAM инициирует provisioning; инциденты на ПО обогащаются лицензионными данными из SAM (стоимость, гарантия, EOL); при leaver SAM создаёт задачи на отзыв лицензий. Двунаправленный обмен обеспечивает полный цикл управления.","ITSM-интеграция создаёт единый 'фронт-офис' для запроса и управления ПО. Пользователи не обращаются напрямую в SAM, а используют привычный портал self-service. Это повышает adoption процессов, обеспечивает документируемость всех действий для аудитов и позволяет коррелировать лицензионные данные с операционными событиями для полной картины TCO."
функция,2,Финансовые системы и expense management,"Интеграция с финансовыми системами и expense management платформами для сбора полной картины затрат на ПО, включая корпоративные закупки и расходы сотрудников. Expense data — дополнительный источник для выявления shadow IT.","SAM-платформа интегрируется с финансовыми системами (SAP, Oracle Financials, NetSuite) и expense management (Concur, Expensify, Expensya) через API для импорта: платежей за ПО и подписки, расходных отчётов сотрудников с категорией 'Software/IT', данных о корпоративных кредитных картах. Транзакции анализируются на предмет платежей за SaaS, лицензии и ИТ-услуги с последующим сопоставлением с реестром managed applications. Новые сервисы флагируются как потенциальный shadow IT.","Интеграция с финансовыми системами даёт полную картину затрат на ПО, включая каналы вне центрального procurement. Многие SaaS-подписки оплачиваются сотрудниками через личные карты с последующей компенсацией — такие расходы не попадают в ERP, но фиксируются в expense systems. Выявление этих затрат закрывает 'брешь' в учёте и даёт реальную картину ИТ-расходов."
функция,1,Security и GRC-платформы,"Интеграция SAM с системами информационной безопасности (SIEM, vulnerability scanners) и GRC-платформами для корреляции лицензионных данных с рисками безопасности и compliance-требованиями.","SAM-платформа обменивается данными с Security-решениями: vulnerability scanners (Qualys, Tenable, Rapid7) получают из SAM список установленного ПО с версиями для оценки exposure; SIEM (Splunk, Sentinel) коррелирует security events с приложениями и их критичностью; GRC-платформы получают из SAM данные о лицензионной compliance для включения в реестр рисков. Обратный поток: данные об уязвимостях и security incidents обогащают SAM-записи risk score.","Security-интеграция создаёт связь между лицензионным учётом и управлением рисками. Устаревшее неподдерживаемое ПО — не только лицензионный риск, но и угроза безопасности. Корреляция SAM с vulnerability management позволяет приоритизировать обновления ПО на основе совокупного риска (критичность актива ? severity уязвимости ? лицензионный статус)."
категория,1,Критерии (Безопасность),"Категория охватывает security-аспекты управления программным обеспечением: выявление shadow IT и неуправляемых активов, интеграцию со сканерами уязвимостей, контроль доступа на основе ролей и обнаружение неавторизованного ПО. Связь SAM с безопасностью двусторонняя: данные SAM обогащают security-решения контекстом активов, а security-данные (уязвимости, incidents) обогащают SAM risk score.","SAM-платформа обеспечивает security-функции: обнаружение shadow IT через анализ SSO-логов, expense systems и сетевого трафика; интеграция с vulnerability scanners для получения данных об уязвимостях установленного ПО; role-based access control (RBAC) для управления доступом к SAM-данным и функциям; blacklisting неавторизованного ПО с автоматическим обнаружением установок и генерацией alerts. Security-интеграции реализуются через API и стандартные протоколы (STIX/TAXII для обмена threat intelligence).","Security-аспекты SAM критичны в современной threat landscape. Shadow IT, неавторизованное ПО и устаревшие версии — распространённые векторы атак. Интеграция SAM с Security даёт организации полную видимость software attack surface и позволяет приоритизировать усилия по защите на основе данных, а не предположений. Выявление и ликвидация shadow IT снижает attack surface на 10-20%."
функция,2,Выявление shadow IT и unmanaged assets,"Обнаружение программного обеспечения и SaaS-сервисов, используемых в организации вне центрального контроля ИТ-департамента. Shadow IT включает самовольно установленные приложения, личные облачные подписки и неучтённые SaaS-сервисы.","SAM-платформа использует многоуровневый подход к выявлению shadow IT: анализ SSO-логов для обнаружения приложений вне managed списка; сканирование browser extensions и proxy-логов; интеграция с expense management для выявления закупок через личные карты; network traffic analysis для обнаружения обращений к неучтённым облачным сервисам; сравнение discovered installations с requisition-approved applications. Каждый обнаруженный сервис классифицируется по уровню риска (на основе категории данных, к которым имеет доступ) и маршрутизируется на санкционирование или блокировку.","Shadow IT — один из главных рисков информационной безопасности и compliance. Несанкционированные сервисы могут обрабатывать конфиденциальные данные без контроля, создавать риски утечки и нарушать регуляторные требования (GDPR, HIPAA). Выявление shadow IT позволяет ИТ-департаменту взять управление под контроль или инициировать блокировку высокорискованных сервисов."
функция,1,Интеграция с vulnerability scanning,Связь SAM с системами сканирования уязвимостей для получения данных о security-рисках установленного ПО. Интеграция позволяет приоритизировать обновления на основе совокупного риска.,"SAM-платформа интегрируется с vulnerability scanners (Qualys VMDR, Tenable.io, Rapid7 InsightVM, Microsoft Defender for Endpoint) через API. Передаваемые данные: список установленного ПО с версиями из SAM ? scanner; данные об уязвимостях (CVE ID, severity, CVSS score, exploit availability) ? SAM. В SAM риски сопоставляются с критичностью активов из CMDB для расчёта совокупного risk score и приоритизации remediation.",Интеграция с vulnerability scanning позволяет отвечать на критичный вопрос: 'Какие из наших уязвимостей действительно опасны?' Уязвимость на редко используемом приложении на тестовом сервере — не критична; тот же CVE на?????? с постоянным доступом из интернета — требует немедленного реагирования. Приоритизация на основе контекста SAM сокращает время на реальные угрозы.
функция,1,Контроль доступа (role-based),"Управление доступом к SAM-платформе и её данным на основе ролей пользователей. Различные роли (SAM-администратор, procurement-менеджер, ИТ-владелец, аудитор) имеют разные права на просмотр, редактирование и экспорт данных.","SAM-платформа реализует RBAC (Role-Based Access Control) с предопределёнными ролями и возможностью кастомизации: SAM Administrator — полный доступ; License Manager — управление лицензиями, без доступа к финансовым данным; Procurement — доступ к контрактам и отчётам по затратам; IT Owner — доступ к данным о ПО своего домена; Auditor — read-only доступ ко всем данным для проведения аудитов; Executive — доступ к дашбордам и KPI. Интеграция с IAM обеспечивает синхронизацию ролей с Active Directory/Okta.","Role-based access control обеспечивает принцип least privilege — пользователи видят только данные, необходимые для их функций. Это критично для защиты конфиденциальной информации о затратах на ПО, лицензионных рисках и деталях контрактов. RBAC также упрощает compliance с требованиями segregation of duties (SoD)."
функция,2,Выявление неавторизованного ПО,"Обнаружение установки и использования программного обеспечения, не входящего в список санкционированных приложений организации. Неавторизованное ПО создаёт лицензионные риски, угрозы безопасности и проблемы совместимости.","SAM-платформа поддерживает whitelist/blacklist подход: администраторы определяют список санкционированных приложений (white list), а система автоматически сравнивает discovered installations с этим списком. Обнаруженные несанкционированные установки флагируются, генерируется alert с информацией о пользователе, устройстве и продукте. Для high-risk категорий (P2P, crypto mining, cracked software) система может автоматически создавать инцидент в ITSM или инициировать блокировку через endpoint security.","Неавторизованное ПО — источник множественных рисков: лицензионных (использование pirated software), безопасности (вредоносные и неподдерживаемые приложения) и операционных (конфликты с корпоративным ПО). Автоматическое выявление и реагирование снижает эти риски и обеспечивает compliance с корпоративными политиками использования ИТ-ресурсов."
